"","X","n_in_2008","mean_dist_in_2008","med_dist_in_2008","n_out_2008","mean_dist_out_2008","med_dist_out_2008","n_in_2009","mean_dist_in_2009","med_dist_in_2009","n_out_2009","mean_dist_out_2009","med_dist_out_2009","n_in_2010","mean_dist_in_2010","med_dist_in_2010","n_out_2010","mean_dist_out_2010","med_dist_out_2010","n_in_2011","mean_dist_in_2011","med_dist_in_2011","n_out_2011","mean_dist_out_2011","med_dist_out_2011","n_in_2012","mean_dist_in_2012","med_dist_in_2012","n_out_2012","mean_dist_out_2012","med_dist_out_2012","n_in_2013","mean_dist_in_2013","med_dist_in_2013","n_out_2013","mean_dist_out_2013","med_dist_out_2013","n_in_2014","mean_dist_in_2014","med_dist_in_2014","n_out_2014","mean_dist_out_2014","med_dist_out_2014","n_in_2015","mean_dist_in_2015","med_dist_in_2015","n_out_2015","mean_dist_out_2015","med_dist_out_2015","n_in_2016","mean_dist_in_2016","med_dist_in_2016","n_out_2016","mean_dist_out_2016","med_dist_out_2016"
"135",135,10,4.49946064051049,3.46241018616702,NA,NA,NA,10,5.43449414077093,2.87062197854663,NA,NA,NA,NA,NA,NA,12,4.75519319129365,2.15537312526394,NA,NA,NA,NA,NA,NA,10,4.68537694527731,4.34735371564001,NA,NA,NA,NA,NA,NA,11,6.15961448073072,7.26418808086834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.76725044983699,2.97635226908632,NA,NA,NA
"136",136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",137,12,12.2296855217556,3.2274923581314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.10293950178924,4.92374900300535,NA,NA,NA,12,8.28412941628518,6.92478249851427,NA,NA,NA,13,8.01002097912322,3.75088222377477,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.26741146900899,5.95440604336024,NA,NA,NA
"138",138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",139,19,5.2594831632368,3.66019528653764,NA,NA,NA,24,6.91319186325384,4.5785070459001,NA,NA,NA,19,5.61952773285869,3.28748940879998,NA,NA,NA,10,7.29022082988692,6.23181022127681,NA,NA,NA,24,5.58706285973462,4.18364778601064,NA,NA,NA,28,6.30945328346194,3.59438311284537,11,7.33601755548017,6.19158057861745,16,6.17874672066438,4.9549540169754,15,8.50463767996528,8.95154618396868,29,6.32359622453919,4.12213759724877,12,8.72916334462804,6.86179863962299,25,5.66684260098018,3.98096114063978,NA,NA,NA
"140",140,10,9.42812413326723,7.47392000546871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",141,15,5.4239720622145,2.64819855247719,NA,NA,NA,10,5.44429728797489,3.70536014712272,NA,NA,NA,15,3.95670047536663,1.77653675041123,NA,NA,NA,18,8.89982677833903,2.5844533219321,NA,NA,NA,21,4.05343732221548,1.07914571928119,NA,NA,NA,35,5.98925582969171,2.54772311466154,NA,NA,NA,23,5.3348179116878,1.2570115888769,NA,NA,NA,18,7.10085039056718,2.46508951719925,NA,NA,NA,24,5.63638407237254,1.97180683406074,NA,NA,NA
"142",142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5.21698794478438,3.04933512242665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",147,24,4.2451690692664,3.91219350043434,NA,NA,NA,18,7.86874587867725,5.44458599755124,NA,NA,NA,NA,NA,NA,12,6.32459591862415,4.63149267361527,18,5.01741500860532,4.35683216557866,NA,NA,NA,20,4.50615380248947,2.08599923032104,NA,NA,NA,17,7.56508790507135,5.08688430444688,12,8.64877470352119,5.20429236654815,17,5.55740760038185,4.23621516191748,NA,NA,NA,19,5.8065611738398,3.40737819039944,NA,NA,NA,24,5.37940404547544,3.81911782518554,20,7.55562838106432,4.48046428727321
"148",148,10,4.13267249032841,2.985775867407,12,2.24686937344402,1.12582374492072,13,6.42605123194604,4.48414156361675,12,2.05291389067595,1.58540616290184,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,2.5501269705144,1.87104875419564,NA,NA,NA,13,3.81353402177645,2.30583694279078,15,4.84106964298469,4.54593592273889,13,4.7903297686783,2.87187940404269,12,2.53495101067849,2.03113555117184,11,2.82051339835887,1.90146379224826,16,3.28380986874572,2.18862961401075,14,5.58474032985927,4.34660726637338,11,2.98052851713266,2.51945197119715,16,4.08203266360522,2.99183145825238
"149",149,102,4.12423531466764,2.33666428541239,160,2.85015645992338,2.09086147462382,78,3.79040090535226,2.20700545626983,80,3.33495369248987,2.07101857731496,63,5.42520527726402,3.10195345210674,57,3.03057998885007,1.64711434430402,71,4.85284453390835,2.58279600847826,85,2.23341871782612,0.91942260887382,81,3.72315328334528,2.40740555578791,58,2.37522461800898,2.07101857731496,98,4.007719812356,2.21583558336521,54,2.49268973431721,1.33142165466033,90,3.55133674754644,2.27106314078229,41,2.92168543019226,2.05732425164119,58,5.70454276281406,3.55602108836,74,2.37460082164832,2.07101857731496,60,3.51208402801869,2.19120023362583,70,2.84423032317239,1.87162278885404
"150",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,6.17392095823604,1.81892882692103,NA,NA,NA,12,2.89006205933797,1.36747623738015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,3.96661723034971,2.58071049331665
"151",151,15,3.88162469106809,1.95652200373992,15,5.70458590538999,3.87774989431271,10,6.26823565431166,4.87931117835209,NA,NA,NA,16,5.77981587475334,4.50001815959824,12,6.09870477994738,3.80667252363632,12,6.64888256962046,6.36691197850224,NA,NA,NA,20,6.6611875516186,6.09854381488223,13,5.01830634560746,5.88262224401416,20,4.72792189931905,3.57127227150708,10,5.77965044346386,4.78297155201277,16,4.3283307771206,1.69558662434534,18,4.61803957759651,3.37069924847148,13,5.44346183633922,3.12306551648419,NA,NA,NA,30,3.50223578354552,2.08139330779471,14,4.98992647142142,4.20356460713498
"152",152,10,4.59783732579671,4.30910712586159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",155,10,5.26647019468927,3.84329177338172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.78332370930276,3.27369556819835,NA,NA,NA,11,4.8831971580392,3.29499748269501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",158,11,2.84859769765263,1.89061964291093,NA,NA,NA,13,9.91695501668636,6.36389471924072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2.0761747938432,1.18143618452687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7.67074160911321,6.20575441893959,NA,NA,NA
"159",159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",160,143,7.95452128315958,6.05826569305916,44,7.85710438824577,5.93638734317769,109,8.30074101600036,6.2506230123869,43,10.7025767294821,9.55504946299189,85,7.39921047388752,5.74814014565562,42,10.1040494557542,8.4791920256818,124,8.92907805015217,6.64964332638121,37,11.6167104363102,14.1611522235227,113,8.66709533382292,6.51410554268436,47,8.90306012232207,7.87708192941168,104,8.24107413792557,5.17808003129188,57,8.63354748522755,7.06424176418088,128,8.4625737326878,6.44231151894909,52,8.5447945059672,5.43186580283118,116,6.99855526686505,3.83897541103155,37,10.4201572992552,8.71292253151027,108,7.42238387149481,5.23869547125297,39,8.87362836867582,7.56041484972045
"161",161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",163,21,8.05956249445243,5.27656025597883,13,5.39467319421874,2.83460273902566,21,7.06717130688644,5.51571908833797,NA,NA,NA,15,8.27716030787485,6.77114506176113,NA,NA,NA,24,5.88672373153928,2.88956911597582,16,5.49934682341506,2.39157981715949,20,9.7073528716785,8.04271151679479,13,6.79863682688219,4.38804153621032,20,5.60932472737671,2.2985499924138,NA,NA,NA,24,7.56610186433705,5.01993324820853,11,9.55219919991776,8.56172777853222,23,7.65527473071957,5.46274495600665,11,7.96894904319201,6.5860609993758,18,7.88075765053055,7.00980423332791,14,8.10601358016851,2.83460273902566
"164",164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12.2116104219889,13.8866641196317,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,7.20580018517742,8.65360820463067,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",167,14,10.6717748351954,10.8947772388915,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,9.83695735304851,7.70172543742164,NA,NA,NA,14,10.1948608077474,10.1095455584087,NA,NA,NA,17,6.89328428367599,2.48950287015837,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,7.67668064925945,4.25536430418181,NA,NA,NA,12,5.33124994753315,1.7822246778978,NA,NA,NA,15,7.53101349817511,2.83460273902566,10,8.49907210764068,7.95883695135418
"168",168,18,7.71157923477146,3.97227999725995,NA,NA,NA,27,8.40379258003472,6.6115883632922,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.60126371517326,3.4511130142948,NA,NA,NA,11,10.2321056983656,8.60105571638674,NA,NA,NA,12,6.52475335679703,5.15564222145256,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7.1353152099003,4.22256917072117,12,7.5472472698015,5.38738461490194,10,14.1052389391902,14.7566931189585,NA,NA,NA
"169",169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",170,NA,NA,NA,NA,NA,NA,12,10.4536737340733,7.7092294056297,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.89759390183378,4.45242742921858,NA,NA,NA,12,9.5659791189497,8.69746163357003,NA,NA,NA,11,6.09373662721624,4.00650184714494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,13.5443753488668,15.3694717996012,NA,NA,NA
"171",171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",172,38,3.69085788761067,2.07635582244585,30,5.99913103581838,6.56189766229309,32,4.16958149938953,2.51091243881941,34,4.64369044141423,4.70364537652204,25,4.80910686751958,2.68254577797267,30,4.9569586859066,4.38452184335809,28,3.6567244239096,2.71559343351896,19,3.74029027752292,3.40340414672531,35,4.32913862134597,3.08149651107456,26,5.37214143377445,5.68504851188953,39,5.13142456673376,3.95536944995726,25,5.34265846626984,4.83432659087866,29,4.81303293736504,2.55519130694567,30,5.23212328074007,4.75092332186968,32,3.67867473706326,2.33390013034247,23,5.00419855394439,3.54835502708318,42,4.92016571787477,3.8516281801986,32,3.74981190145652,2.75460975236788
"173",173,NA,NA,NA,NA,NA,NA,10,3.57627311695702,1.72539351746714,NA,NA,NA,10,4.79507622387334,5.49791365932624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10.2666420529645,8.91903552941575,NA,NA,NA,NA,NA,NA,10,7.62871802567353,7.02217310521698,10,4.43152747276983,2.58022418792579,NA,NA,NA
"174",174,20,4.71170772835216,3.35696313317184,10,3.61468745807829,4.43063256452464,21,5.99913886691333,5.47464766707523,13,9.60941048052894,7.8401065584346,14,5.5116522563626,5.30900114390923,NA,NA,NA,20,4.03655124043451,4.23937938921507,12,4.28837701115508,3.66750634950026,NA,NA,NA,18,4.96381452518646,3.67638384663476,17,4.43018837694317,3.34299107033021,NA,NA,NA,NA,NA,NA,12,5.16630632966881,6.16940744506719,15,4.44376061824092,3.07998490511752,14,3.72124658868535,3.55025287960141,19,4.63136050682658,4.00096833277709,15,4.65495101337519,3.41273262769752
"175",175,37,5.27634148151733,2.90642179730193,16,6.43089142607604,4.70243534192697,33,3.71392489169692,2.46542090122125,22,5.73646022302258,5.53788530079748,30,5.39702866430393,2.89068822096541,18,4.72239234888287,4.49823739038881,21,4.1810993703276,3.14090972144419,15,4.52175113792115,3.97044505987988,25,4.53049150872746,3.49172241845024,18,5.76796864549147,4.94189508833895,20,4.12236798463823,2.89144021537818,16,5.58152741845907,2.91638805234187,30,5.36283184665649,4.42422347518355,12,5.41163023490183,3.97467600346848,33,5.42964663074912,4.05500399960694,19,6.08857782752751,4.3272874835769,39,5.55143615226482,5.37111963803947,16,6.03907161582621,5.6621782087407
"176",176,57,4.89689813864602,3.91010878596521,46,4.11711774520487,4.06477207997112,61,4.21617225887029,2.69383377212401,50,4.92995568389421,4.14326762544295,45,4.80913537408958,3.48950756507463,45,5.13637108363705,3.4540183794428,46,5.70368053810258,4.26063805139959,35,4.9719723095134,4.85314253494916,67,5.41223359848198,5.26054804072691,38,5.64405208761372,5.46162057730474,77,5.43078998069699,4.48568810141576,35,5.13288114897058,5.06728131547932,66,4.99494647333373,4.91058630865136,52,5.56854361563465,5.49467272319879,60,5.94311952902154,4.57387022724673,36,4.08296773575921,2.93165470859855,84,4.40185394731401,3.32133969775185,51,5.79424341046752,5.27599207086251
"177",177,13,8.10057054238012,5.32805116128827,NA,NA,NA,12,6.95795061155806,8.31973419688003,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,3.99049357552007,3.87361805442068,NA,NA,NA,16,4.64171045536389,4.80818610539965,NA,NA,NA,17,7.58878116088059,7.71069059244929,NA,NA,NA,15,9.21066285226757,9.86185733677017,NA,NA,NA,15,4.9358289889675,3.91569555640011,NA,NA,NA,13,8.99480440675471,6.75291558438394,NA,NA,NA
"178",178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",179,11,5.66012514528619,5.9815448574506,NA,NA,NA,14,7.67461557058876,3.71040299685405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,8.57964673523391,11.2553871695787,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.50235171553567,1.97002179593517,NA,NA,NA,12,6.24680497419567,3.02213799250686,NA,NA,NA
"180",180,12,6.42215561170095,6.33976258521383,NA,NA,NA,16,5.43645358515389,3.45955414212843,NA,NA,NA,13,5.0286519825697,3.30811522808595,NA,NA,NA,12,3.35566764266597,2.56285696555054,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,5.6480358980566,4.33013513452548,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,4.49129432140057,3.69284821946056,NA,NA,NA,11,4.66208858673552,2.73660124456568,NA,NA,NA
"181",181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,4.70270260934953,3.36486587262131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.84086863332937,5.10098546925379,NA,NA,NA,NA,NA,NA,16,4.9534970273107,2.23131946827138,NA,NA,NA
"182",182,66,3.916528216233,3.29157588129823,19,4.76911165959494,4.11935853907089,41,3.84047862554814,2.27085362571642,19,3.29578194891075,2.84159713062116,41,5.04182945843517,4.11935853907089,15,4.81180344308054,4.36432926151878,26,3.93116757646983,3.66493035746357,17,4.07530981999936,3.61247061701474,33,5.49129093469616,4.26547561711346,18,6.36752341909303,5.88657825899519,36,4.82546010806403,3.48674766191496,15,5.5024833918442,6.00429376368128,18,5.43804786004573,5.18348116419988,23,4.42762157031259,3.35924338448813,43,5.41174838896124,4.85649146922447,32,4.22099786153661,3.45886216794175,29,7.22628945194058,5.40406071053075,29,3.82330289741477,4.17242483006532
"183",183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4.47339389742963,2.38133618489506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,2.83064961718045,1.86560397329952,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",185,10,3.64432633910801,3.10377070971706,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,5.44970865849665,3.17389885283923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",186,14,3.7105373303967,3.16362877872295,NA,NA,NA,11,5.76657963654922,4.97848408181831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,4.79298974210614,3.33398689997962,NA,NA,NA
"187",187,11,4.97019531411141,3.44871770081589,NA,NA,NA,17,4.07216303707807,2.23635895451461,NA,NA,NA,11,5.26886011270126,1.54795142413732,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.89462934086871,3.14729975265038,NA,NA,NA,12,6.52196952005282,4.72991579482935,11,8.41002123989828,7.49928801475121,10,6.89799557680291,7.37631449801668,NA,NA,NA,14,4.27184032943063,3.4006072717736,NA,NA,NA,14,3.4125997918915,2.21883214016031,10,7.15168486124818,5.58242663999282
"188",188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5.96661328408876,5.26478831922183,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",190,18,10.3347078238307,11.3602043810503,NA,NA,NA,12,7.7133392505779,4.7278661724209,NA,NA,NA,14,9.33346915752699,8.27589066665867,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,8.03508966853278,10.1576721899724,NA,NA,NA,32,10.0623251372562,9.91985545936437,NA,NA,NA,16,7.62291655457694,7.35998612376837,NA,NA,NA,15,6.09450958934645,2.25857747665923,11,6.64968282936205,5.25767481337506,18,9.80233924375908,5.85095060077391,NA,NA,NA
"191",191,12,5.54360970810682,2.9764145111114,NA,NA,NA,10,4.26001369955226,2.88361092311334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.90198984432556,4.36820717108136,NA,NA,NA
"192",192,17,6.03327268366149,4.47614902253609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,7.09999258389932,8.16788653249828,22,6.53502457654362,4.0328995188976,NA,NA,NA,15,6.86466168252232,6.84490828846786,NA,NA,NA,14,4.75137295359577,3.71013220387245,NA,NA,NA,16,5.81839953962931,4.91273903378409,NA,NA,NA,19,5.50921888528435,3.85810202899154,NA,NA,NA,18,5.85236071875529,3.83744304588583,10,5.05798487054324,4.99860338439036
"193",193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,6.46161505479737,4.36074973590187,NA,NA,NA
"195",195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2.76831246388525,2.16986462134695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,6.25781950019361,3.06487641525386,NA,NA,NA,10,4.8154444841689,3.36506593005978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,5.20726875123048,4.30976191502809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,7.4938122806168,6.28929698427661,NA,NA,NA
