"id_point","id_cluster"
"E01033604","1"
"E01033605","1"
"E01004702","1"
"E01033598","1"
"E01033606","1"
"E01033607","1"
"E01033608","1"
"E01033698","1"
"E01033699","1"
"E01033700","1"
"E01001821","1"
"E01033701","1"
"E01033703","1"
"E01001722","1"
"E01033704","1"
"E01033706","1"
"E01033707","1"
"E01033708","1"
"E01033709","1"
"E01033711","1"
"E01033712","1"
"E01033713","1"
"E01033725","228"
"E01033726","369"
"E01001659","369"
"E01033727","370"
"E01032774","370"
"E01033728","1"
"E01033730","1"
"E01033732","1"
"E01033733","1"
"E01033734","371"
"E01033582","371"
"E01033745","372"
"E01033741","372"
"E01033746","1"
